"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"SCJ8HF78","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20130418_00000909/flavell-te-ururoa-debate-on-pacific-issues","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 00:56:37","2017-11-29 00:56:37","2017-11-29 00:56:37","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/A26NXLE8/flavell-te-ururoa-debate-on-pacific-issues.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QT4BEFEX","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20130417_00001009/flavell-te-ururoa-holidays-full-recognition-of-waitangi","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 00:57:31","2017-11-29 00:57:31","2017-11-29 00:57:31","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/GWWHSBRF/flavell-te-ururoa-holidays-full-recognition-of-waitangi.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TN8JV4AL","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20130327_00000749/flavell-te-ururoa-general-debate","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 00:58:38","2017-11-29 00:58:38","2017-11-29 00:58:38","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/X8WES44X/flavell-te-ururoa-general-debate.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UAN73GG4","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20130327_00001312/flavell-te-ururoa-marriage-definition-of-marriage-amendment","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 00:58:24","2017-11-29 00:58:24","2017-11-29 00:58:24","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/8XFCWW59/flavell-te-ururoa-marriage-definition-of-marriage-amendment.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GE8KWV6Y","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20130409_00000051/flavell-te-ururoa-motions-afghanistan-bamian-withdrawal","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 00:58:10","2017-11-29 00:58:10","2017-11-29 00:58:10","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/5ZJSXXKN/flavell-te-ururoa-motions-afghanistan-bamian-withdrawal.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"772I6JQB","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20130226_00000130/flavell-te-ururoa-motions-m%C4%81ori-performing-arts-and","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 00:59:53","2017-11-29 00:59:53","2017-11-29 00:59:53","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/7AI3BT5H/flavell-te-ururoa-motions-māori-performing-arts-and.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HQTKJJXF","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20121212_00000742/flavell-te-ururoa-adjournment-sittings-of-the-house","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:01:48","2017-11-29 01:01:48","2017-11-29 01:01:48","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/MTCNAM2P/flavell-te-ururoa-adjournment-sittings-of-the-house.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X6P6BPDC","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20130129_00000219/flavell-te-ururoa-debate-on-prime-minister-s-statement","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:01:33","2017-11-29 01:01:33","2017-11-29 01:01:33","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/ZVJPYVNJ/flavell-te-ururoa-debate-on-prime-minister-s-statement.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B74LKMU9","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20121116_00000115/flavell-te-ururoa-ng%C4%81ti-manuhiri-claims-settlement-bill","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:02:49","2017-11-29 01:02:49","2017-11-29 01:02:49","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/9LQ5LNNZ/flavell-te-ururoa-ngāti-manuhiri-claims-settlement-bill.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PP3TCWGZ","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20121107_00000886/flavell-te-ururoa-mount-maunganui-borough-reclamation","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:03:42","2017-11-29 01:03:42","2017-11-29 01:03:42","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/RVSGZL4N/flavell-te-ururoa-mount-maunganui-borough-reclamation.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SID8H429","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20121023_00000039/flavell-te-ururoa-obituaries-sir-wilson-james-whineray","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:05:16","2017-11-29 01:05:16","2017-11-29 01:05:16","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/FEA36FBC/flavell-te-ururoa-obituaries-sir-wilson-james-whineray.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z42F393J","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120926_00001286/flavell-te-ururoa-national-war-memorial-park-pukeahu","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:06:06","2017-11-29 01:06:06","2017-11-29 01:06:06","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/RYV5HISS/flavell-te-ururoa-national-war-memorial-park-pukeahu.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V86C26TD","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120920_00000761/flavell-te-ururoa-social-security-benefit-categories","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:06:51","2017-11-29 01:06:51","2017-11-29 01:06:51","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/Y25DUFZV/flavell-te-ururoa-social-security-benefit-categories.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5TDM38GC","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120918_00000748/flavell-te-ururoa-urgent-debates-schools-canterbury-proposed","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:07:23","2017-11-29 01:07:23","2017-11-29 01:07:23","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/CPUUYQBT/flavell-te-ururoa-urgent-debates-schools-canterbury-proposed.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"84Y5TDZU","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120726_00000732/flavell-te-ururoa-rongowhakaata-claims-settlement-bill","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:09:51","2017-11-29 01:09:51","2017-11-29 01:09:51","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/WL3VWPI9/flavell-te-ururoa-rongowhakaata-claims-settlement-bill.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MMSP6FJY","webpage","","","Read Hansard Reports","","","","","https://www.parliament.nz/en/pb/hansard-debates/rhr/document/50HansS_20120814_00000101/flavell-te-ururoa-motions-new-zealand-defence-force-deaths","Hansard editors report what politicians say in the House of Representatives. Here you can read our near-verbatim reports on all debates, including oral questions and proposed laws (bills).","","2017-11-29 01:09:35","2017-11-29 01:09:35","2017-11-29 01:09:35","","","","","","","","","","","","","","","","","","","","","","","/home/william/Zotero/storage/W4FVLH9B/flavell-te-ururoa-motions-new-zealand-defence-force-deaths.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
